Text;Label
In the Arrhenius equation, the term activation energy (Ea) is used to describe the energy required to reach the transition state, and the exponential relationship k = A exp(−Ea/RT) holds. In transition state theory, a more sophisticated model of the relationship between reaction rates and the transition state, a superficially similar mathematical relationship, the Eyring equation, is used to describe the rate constant of a reaction: k = (kBT / h) exp(−ΔG‡ / RT). However, instead of modeling the temperature dependence of reaction rate phenomenologically, the Eyring equation models individual elementary steps of a reaction.;Human
Actuarial science is the discipline that applies mathematical and statistical methods to assess risk in insurance, pension, finance, investment, psychology, medicine, and other industries and professions. Actuaries are professionals trained in this discipline. In many countries, actuaries must demonstrate their competence by passing a series of rigorous professional examinations focused in fields such as probability and predictive analysis. According to the U.S. News & World Report, their job often has to do with using mathematics to identify risk so they can mitigate risk.;Human
In organic chemistry, an addition reaction is an organic reaction in which two or more molecules combine to form a larger molecule called the adduct. An addition reaction is limited to chemical compounds that have multiple bonds. Examples include a molecule with a carbon–carbon double bond (an alkene) or a triple bond (an alkyne). Another example is a compound that has rings (which are also considered points of unsaturation). A molecule that has carbon—heteroatom double bonds, such as a carbonyl group (C=O) or imine group (C=N), can undergo an addition reaction because its double-bond.;Human
Aerodynamics (from Ancient Greek ἀήρ (aḗr) 'air' and δυναμική (dunamikḗ) 'dynamics') is the study of the motion of air, particularly when affected by a solid object, such as an airplane wing. It involves topics covered in the field of fluid dynamics and its subfield of gas dynamics, and is an important domain of study in aeronautics. The term aerodynamics is often used synonymously with gas dynamics, the difference being that gas dynamics applies to the study of the motion of all gases, and is not limited to air.;Human
Flight vehicles are subjected to demanding conditions such as those caused by changes in atmospheric pressure and temperature, with structural loads applied upon vehicle components. Consequently, they are usually the products of various technological and engineering disciplines including aerodynamics, air propulsion, avionics, materials science, structural analysis and manufacturing. The interaction between these technologies is known as aerospace engineering. Because of the complexity and number of disciplines involved, aerospace engineering is carried out by teams of engineers, each having their own specialized area of expertise.;Human
Agile software development is an umbrella term for approaches to developing software that reflect the values and principles agreed upon by The Agile Alliance, a group of 17 software practitioners, in 2001. As documented in their Manifesto for Agile Software Development, the practitioners value: Individuals and interactions over processes and tools Working software over comprehensive documentation Customer collaboration over contract negotiation Responding to change over following a plan The practitioners cite inspiration from new practices at the time including extreme programming, scrum, dynamic systems development method, adaptive software development, and being sympathetic to the need for an alternative to documentation-driven, heavyweight software development processes.;Human
Garí wrote two papers for the FAO in the early 2000s about using an agroecological approach which he called agrobiodiversity to empower farmers to cope with the impacts of the AIDS on rural areas in Africa. In 2011, the first encounter of agroecology trainers took place in Zimbabwe and issued the Shashe Declaration. In Ethiopia, the Private Sector Incentives and Investments (PSii) project, following in the footprints of the Alliance of Bioversity International and CIAT (International Center for Tropical Agriculture), exemplifies the practical application of agroecology in developing nations.;Human
In chemistry, an alcohol (from Arabic al-kuḥl 'the kohl') is a type of organic compound that carries at least one hydroxyl (−OH) functional group bound to a saturated carbon atom. Alcohols range from the simple, like methanol and ethanol, to complex, like sugar alcohols and cholesterol. The presence of an OH group strongly modifies the properties of hydrocarbons, conferring hydrophilic (water-attracted) properties. The OH group provides a site at which many reactions can occur. The flammable nature of the exhalations of wine was already known to ancient natural philosophers such as Aristotle (384–322 BCE), Theophrastus (c.;Human
In the acetalisation reaction, under acidic or basic conditions, an alcohol adds to the carbonyl group and a proton is transferred to form a hemiacetal. Under acidic conditions, the hemiacetal and the alcohol can further react to form an acetal and water. Simple hemiacetals are usually unstable, although cyclic ones such as glucose can be stable. Acetals are stable, but revert to the aldehyde in the presence of acid. Aldehydes can react with water to form hydrates, R−CH(OH)2. These diols are stable when strong electron withdrawing groups are present, as in chloral hydrate.;Human
Algae ( AL-jee, UK also AL-ghee  sg.: alga AL-gə) is an informal umbrella term for any organisms from a large and diverse group of photosynthetic autotrophs/mixotrophs that are not plants (embryophytes) and includes species from numerous unrelated clades. Such organisms range from microscopic unicellular microalgae (including cyanobacteria and phytoplankton such as Chlorella, Porphyridium and diatoms) to multicellular macroalgae such as ulvophytes (ultrastructural green algae), nori (bangiaceous red algae) and kelp (large brown algae), which may grow up to 50 metres (160 ft) in length.;Human
A ring is an algebraic structure with two operations that work similarly to the addition and multiplication of numbers and are named and generally denoted similarly. A ring is a commutative group under addition: the addition of the ring is associative, commutative, and has an identity element and inverse elements. The multiplication is associative and distributive with respect to addition  that is, a ( b + c ) = a b + a c {\\displaystyle a(b+c)=ab+ac} and ( b + c ) a = b a + c a .;Human
Algebraic geometry is a branch of mathematics which uses abstract algebraic techniques, mainly from commutative algebra, to solve geometrical problems. Classically, it studies zeros of multivariate polynomials  the modern approach generalizes this in a few different aspects. The fundamental objects of study in algebraic geometry are algebraic varieties, which are geometric manifestations of solutions of systems of polynomial equations. Examples of the most studied classes of algebraic varieties are lines, circles, parabolas, ellipses, hyperbolas, cubic curves like elliptic curves, and quartic curves like lemniscates and Cassini ovals.;Human
In algebraic topology and abstract algebra, homology (in part from Greek ὁμός homos identical) is a certain general procedure to associate a sequence of abelian groups or modules with a given mathematical object such as a topological space or a group. In homology theory and algebraic topology, cohomology is a general term for a sequence of abelian groups defined from a cochain complex. That is, cohomology is defined as the abstract study of cochains, cocycles, and coboundaries. Cohomology can be viewed as a method of assigning algebraic invariants to a topological space that has a more refined algebraic structure than does homology.;Human
In mathematics and computer science, an algorithm ( ) is a finite sequence of mathematically rigorous instructions, typically used to solve a class of specific problems or to perform a computation. Algorithms are used as specifications for performing calculations and data processing. More advanced algorithms can use conditionals to divert the code execution through various routes (referred to as automated decision-making) and deduce valid inferences (referred to as automated reasoning). In contrast, a heuristic is an approach to solving problems without well-defined correct or optimal results.;Human
Ordinarily, the C–C single bond distance is 1.53 ångströms (1.53×10−10 m). Saturated hydrocarbons can be linear, branched, or cyclic. The third group is sometimes called cycloalkanes. Very complicated structures are possible by combining linear, branched, cyclic alkanes. Alkanes with more than three carbon atoms can be arranged in various ways, forming structural isomers. The simplest isomer of an alkane is the one in which the carbon atoms are arranged in a single chain with no branches. This isomer is sometimes called the n-isomer (n for normal, although it is not necessarily the most common).;Human
In organic chemistry, an alkene, or olefin, is a hydrocarbon containing a carbon–carbon double bond. The double bond may be internal or at the terminal position. Terminal alkenes are also known as α-olefins. The International Union of Pure and Applied Chemistry (IUPAC) recommends using the name alkene only for acyclic hydrocarbons with just one double bond  alkadiene, alkatriene, etc., or polyene for acyclic hydrocarbons with two or more double bonds  cycloalkene, cycloalkadiene, etc. for cyclic ones  and olefin for the general class – cyclic or acyclic, with one or more double bonds.;Human
Internal alkynes feature carbon substituents on each acetylenic carbon. Symmetrical examples include diphenylacetylene and 3-hexyne. They may also be asymmetrical, such as in 2-pentyne. Terminal alkynes have the formula RC≡CH, where at least one end of the alkyne is a hydrogen atom. An example is methylacetylene (propyne using IUPAC nomenclature). They are often prepared by alkylation of monosodium acetylide. Terminal alkynes, like acetylene itself, are mildly acidic, with pKa values of around 25. They are far more acidic than alkenes and alkanes, which have pKa values of around 40 and 50, respectively.;Human
An allele is a variant of the sequence of nucleotides at a particular location, or locus, on a DNA molecule. Alleles can differ at a single position through single-nucleotide polymorphisms, but they can also have insertions and deletions of up to several thousand base pairs. Most alleles result in little or no change in the characteristics of an individual organism but sometimes different alleles can result in different observable phenotypic traits such as antibiotic resistance in bacteria, developmental mutations in fruit flies, and genetic diseases in humans.;Human
An allergy is an exaggerated immune response where the body mistakenly identifies an ordinarily harmless allergen as a threat. Allergic reactions give rise to allergic diseases such as hay fever, allergic conjunctivitis, allergic asthma, atopic dermatitis, food allergies, and anaphylaxis. Symptoms of allergic diseases may include red eyes, an itchy rash, sneezing, coughing, a runny nose, shortness of breath, or swelling. Common allergens include pollen, certain foods, metals, insect stings, and medications. The development of allergies is due to genetic and environmental factors.;Human
Alzheimer's disease (AD) is a neurodegenerative disease and is the most common form of dementia, accounting for around 60–70% of cases. The most common early symptom is difficulty in remembering recent events. As the disease advances, symptoms can include problems with language, disorientation (including easily getting lost), mood swings, loss of motivation, self-neglect, and behavioral issues. As a person's condition declines, they often withdraw from family and society. Gradually, bodily functions are lost, ultimately leading to death. Although the speed of progression can vary, the average life expectancy following diagnosis is three to twelve years.;Human
In organic chemistry, an amide, also known as an organic amide or a carboxamide, is a compound with the general formula R−C(=O)−NR′R″, where R, R', and R″ represent any group, typically organyl groups or hydrogen atoms. The amide group is called a peptide bond when it is part of the main chain of a protein, and an isopeptide bond when it occurs in a side chain, as in asparagine and glutamine. It can be viewed as a derivative of a carboxylic acid (R−C(=O)−OH) with the hydroxyl group (−OH) replaced by an amino group (−NR′R″)  or, equivalently, an acyl (alkanoyl) group (R−C(=O)−) joined to an amino group.;Human
In chemistry, amines (, UK also ) are organic compounds that contain carbon–nitrogen bonds. Amines are formed when one or more hydrogen atoms in ammonia are replaced by alkyl or aryl groups. The nitrogen atom in an amine possesses a lone pair of electrons. Amines can also exist as heterocyclic compounds. Aniline ( C 6 H 7 N {\\displaystyle {\\ce {C6H7N}}} ) is the simplest aromatic amine, consisting of a benzene ring bonded to an amino ( − NH 2 {\\displaystyle {\\ce {-NH2}}} ) group.;Human
Amorphous phases are important constituents of thin films. Thin films are solid layers of a few nanometres to tens of micrometres thickness that are deposited onto a substrate. So-called structure zone models were developed to describe the microstructure of thin films as a function of the homologous temperature (Th), which is the ratio of deposition temperature to melting temperature. According to these models, a necessary condition for the occurrence of amorphous phases is that (Th) has to be smaller than 0.3.;Human
Analytical chemistry (or chemical analysis) is the branch of chemistry concerned with the development and application of methods to identify the chemical composition of materials and quantify the amounts of components in mixtures. It focuses on methods to identify unknown compounds, possibly in a mixture or solution, and quantify a compound's presence in terms of amount of substance (in any phase), concentration (in aqueous or solution phase), percentage by mass or number of moles in a mixture of compounds (or partial pressure in the case of gas phase).;Human
Johann Peter Gustav Lejeune Dirichlet is credited with the creation of analytic number theory, a field in which he found several deep results and in proving them introduced some fundamental tools, many of which were later named after him. In 1837 he published Dirichlet's theorem on arithmetic progressions, using mathematical analysis concepts to tackle an algebraic problem and thus creating the branch of analytic number theory. In proving the theorem, he introduced the Dirichlet characters and L-functions. In 1841 he generalized his arithmetic progressions theorem from integers to the ring of Gaussian integers Z [ i ] {\\displaystyle \\mathbb {Z} [i]} .;Human
Anatomy (from Ancient Greek ἀνατομή (anatomḗ) 'dissection') is the branch of morphology concerned with the study of the internal and external structure of organisms and their parts. Anatomy is a branch of natural science that deals with the structural organization of living things. It is an old science, having its beginnings in prehistoric times. Anatomy is inherently tied to developmental biology, embryology, comparative anatomy, evolutionary biology, and phylogeny, as these are the processes by which anatomy is generated, both over immediate and long-term timescales.;Human
In Argentina, specialized training in the field of anesthesiology is overseen by the Argentine Federation of Associations of Anaesthesia, Analgesia and Reanimation (in Spanish, Federación Argentina de Asociaciones de Anestesia, Analgesia y Reanimación or FAAAAR). Residency programs are four to five years long. In Australia and New Zealand, the medical specialty is referred to as anaesthesia or anaesthetics  note the extra a (or diphthong). Specialist training is supervised by the Australian and New Zealand College of Anaesthetists (ANZCA), while anaesthetists are represented by the Australian Society of Anaesthetists and the New Zealand Society of Anaesthetists.;Human
Angiogenesis is the physiological process through which new blood vessels form from pre-existing vessels, formed in the earlier stage of vasculogenesis. Angiogenesis continues the growth of the vasculature mainly by processes of sprouting and splitting, but processes such as coalescent angiogenesis, vessel elongation and vessel cooption also play a role. Vasculogenesis is the embryonic formation of endothelial cells from mesoderm cell precursors, and from neovascularization, although discussions are not always precise (especially in older texts). The first vessels in the developing embryo form through vasculogenesis, after which angiogenesis is responsible for most, if not all, blood vessel growth during development and in disease.;Human
Animal behaviour is the individual or social behaviour of animals, contributing to their survival. It is studied by the science of ethology. Behaviour is determined by three major factors, namely inborn instincts, learning, and environmental factors. The latter include abiotic and biotic factors. Abiotic factors such as temperature or light conditions have dramatic effects on animals, especially if they are ectothermic or nocturnal. Biotic factors include members of the same species (e.g. sexual behaviour), predators (fight or flight), or parasites and diseases.;Human
Analysis of variance (ANOVA) is a family of statistical methods used to compare the means of two or more groups by analyzing variance. Specifically, ANOVA compares the amount of variation between the group means to the amount of variation within each group. If the between-group variation is substantially larger than the within-group variation, it suggests that the group means are likely different. This comparison is done using an F-test. The underlying principle of ANOVA is based on the law of total variance, which states that the total variance in a dataset can be broken down into components attributable to different sources.;Human
The One Health approach recognizes that human, animal, and environmental health are interconnected in the development and spread of antimicrobial resistance (AMR). Key strategies include: Monitoring antibiotic use and resistance trends across human medicine, agriculture, and environmental sectors. For example, 73% of the world's antibiotics are used in livestock, often for non-therapeutic purposes like growth promotion. Banning non-therapeutic antibiotics in agriculture (e.g., European Union's 2006 growth promoter ban). Incentivizing development of new antibiotics and alternatives (e.g., vaccines, bacteriophages). Reducing pharmaceutical waste in water systems and soil through improved waste management.;Human
An antibiotic is a type of antimicrobial substance active against bacteria. It is the most important type of antibacterial agent for fighting bacterial infections, and antibiotic medications are widely used in the treatment and prevention of such infections. They may either kill or inhibit the growth of bacteria. A limited number of antibiotics also possess antiprotozoal activity. Antibiotics are not effective against viruses such as the ones which cause the common cold or influenza. Drugs which inhibit growth of viruses are termed antiviral drugs or antivirals.;Human
Antiviral drugs are a class of medication used for treating viral infections. Most antivirals target specific viruses, while a broad-spectrum antiviral is effective against a wide range of viruses. Antiviral drugs are a class of antimicrobials, a larger group which also includes antibiotic (also termed antibacterial), antifungal and antiparasitic drugs, or antiviral drugs based on monoclonal antibodies. Most antivirals are considered relatively harmless to the host, and therefore can be used to treat infections. They should be distinguished from virucides, which are not medication but deactivate or destroy virus particles, either inside or outside the body.;Human
Apoptosis (from Ancient Greek: ἀπόπτωσις, romanized: apóptōsis, lit. 'falling off') is a form of programmed cell death that occurs in multicellular organisms and in some eukaryotic, single-celled microorganisms such as yeast. Biochemical events lead to characteristic cell changes (morphology) and death. These changes include blebbing, cell shrinkage, nuclear fragmentation, chromatin condensation, DNA fragmentation, and mRNA decay. The average adult human loses 50 to 70 billion cells each day to apoptosis. For the average human child between 8 and 14 years old, each day the approximate loss is 20 to 30 billion cells.;Human
The main method of treatment for potential death from signaling-related diseases involves either increasing or decreasing the susceptibility of apoptosis in diseased cells, depending on whether the disease is caused by either the inhibition of or excess apoptosis. For instance, treatments aim to restore apoptosis to treat diseases with deficient cell death and to increase the apoptotic threshold to treat diseases involved with excessive cell death. To stimulate apoptosis, one can increase the number of death receptor ligands (such as TNF or TRAIL), antagonize the anti-apoptotic Bcl-2 pathway, or introduce Smac mimetics to inhibit the inhibitor (IAPs).;Human
Applied mathematics is the application of mathematical methods by different fields such as physics, engineering, medicine, biology, finance, business, computer science, social science, and industry. Thus, applied mathematics is a combination of mathematical science and specialized knowledge. The term applied mathematics also describes the professional specialty in which mathematicians work on practical problems by formulating and studying mathematical models. In the past, practical applications have motivated the development of mathematical theories, which then became the subject of study in pure mathematics where abstract concepts are studied for their own sake.;Human
Aquaponic systems rely on a symbiotic relationship between three main live components: plants, fish (or other aquatic animals), and bacteria. Some systems also include additional live components like worms. Plants are the primary producers in an aquaponic system, converting sunlight, carbon dioxide, and nutrients into biomass. A wide variety of plants can be grown in aquaponic systems, including leafy green vegetables, herbs, fruits, and vegetables. Plants help to purify the water by removing excess nutrients and waste products. Since plants at different growth stages require different amounts of minerals and nutrients, plant harvesting is staggered with seedlings growing at the same time as mature plants.;Human
In physical chemistry, the Arrhenius equation is a formula for the temperature dependence of reaction rates. The equation was proposed by Svante Arrhenius in 1889 on the basis of the work of Dutch chemist Jacobus Henricus van 't Hoff, who had noted in 1884 that the Van 't Hoff equation for the temperature dependence of equilibrium constants suggests such a formula for the rates of both forward and reverse reactions. This equation has a vast and important application in determining the rate of chemical reactions and for calculation of energy of activation.;Human
Researchers generally hold that a system is required to do all of the following to be regarded as an AGI: reason, use strategy, solve puzzles, and make judgments under uncertainty, represent knowledge, including common sense knowledge, plan, learn, communicate in natural language, if necessary, integrate these skills in completion of any given goal. Many interdisciplinary approaches (e.g. cognitive science, computational intelligence, and decision making) consider additional traits such as imagination (the ability to form novel mental images and concepts) and autonomy.;Human
Artificial insemination is the deliberate introduction of sperm into a female's cervix or uterine cavity for the purpose of achieving a pregnancy through in vivo fertilization by means other than sexual intercourse. It is a fertility treatment for humans, and is a common practice in animal breeding, including cattle (see frozen bovine semen) and pigs. Artificial insemination may employ assisted reproductive technology, sperm donation and animal husbandry techniques. Artificial insemination techniques available include intracervical insemination (ICI) and intrauterine insemination (IUI).;Human
Local search uses mathematical optimization to find a solution to a problem. It begins with some form of guess and refines it incrementally. Gradient descent is a type of local search that optimizes a set of numerical parameters by incrementally adjusting them to minimize a loss function. Variants of gradient descent are commonly used to train neural networks, through the backpropagation algorithm. Another type of local search is evolutionary computation, which aims to iteratively improve a set of candidate solutions by mutating and recombining them, selecting only the fittest to survive each generation.;Human
An artificial organ is a human-made organ device or tissue that is implanted or integrated into a human – interfacing with living tissue – to replace a natural organ, to duplicate or augment a specific function or functions so the patient may return to a normal life as soon as possible. The replaced function does not have to be related to life support, but it often is. For example, replacement bones and joints, such as those found in hip replacements, could also be considered artificial organs.;Human
As a regulated mental health profession, art therapy is employed in many clinical and other settings with diverse populations. It is increasingly recognized as a valid form of therapy. Art therapy can also be found in nonclinical settings, as well, such as in art studios and creativity development workshops. Licensing for art therapists can vary from state to state, with some recognizing art therapy as a separate license and some licensing under a related field such a professional counseling or mental health counseling.;Human
Assisted reproductive technology (ART) includes medical procedures used primarily to address infertility. This subject involves procedures such as in vitro fertilization (IVF), intracytoplasmic sperm injection (ICSI), and cryopreservation of gametes and embryos, and the use of fertility medication. When used to address infertility, ART may also be referred to as fertility treatment. ART primarily belongs to the field of reproductive endocrinology and infertility Some forms of ART may be used about fertile couples for genetic purposes (see preimplantation genetic diagnosis).;Human
After ten years of negotiations between nearly 100 nations, the Outer Space Treaty opened for signature on 27 January 1966. It entered into force as the constitution for outer space on 10 October 1967. The Outer Space Treaty was well received  it was ratified by ninety-six nations and signed by an additional twenty-seven states. The outcome has been that the basic foundation of international space law consists of five (arguably four) international space treaties, along with various written resolutions and declarations.;Human
Asthma is a common long-term inflammatory disease of the airways. It is characterized by variable and recurring symptoms and reduced lung function. Symptoms include episodes of wheezing, coughing, chest tightness, and shortness of breath. A sudden worsening of asthma symptoms sometimes called an 'asthma attack' or an 'asthma exacerbation' can occur when allergens, pollen, dust, or other particles, are inhaled into the lungs, causing the bronchioles to constrict and produce mucus, which then restricts oxygen flow to the alveoli. These may occur a few times a day or a few times per week.;Human
David Grinspoon called astrobiology a field of natural philosophy. Astrobiology intersects with philosophy by raising questions about the nature and existence of life beyond Earth. Philosophical implications include the definition of life itself, issues in the philosophy of mind and cognitive science in case intelligent life is found, epistemological questions about the nature of proof, ethical considerations of space exploration, along with the broader impact of discovering extraterrestrial life on human thought and society. Dunér has emphasized philosophy of astrobiology as an ongoing existential exercise in individual and collective self-understanding, whose major task is constructing and debating concepts such as the concept of life.;Human
Astrophysics is a science that applies the methods and principles of physics and chemistry in the study of astronomical objects and phenomena including the universe. As one of the founders of the discipline, James Keeler, said, astrophysics seeks to ascertain the nature of the heavenly bodies, rather than their positions or motions in space—what they are, rather than where they are, which is studied in celestial mechanics. Among the subjects studied are the Sun (solar physics), other stars, galaxies, extrasolar planets, the interstellar medium, and the cosmic microwave background.;Human
The first scientific studies of atmospheric composition began in the 18th century when chemists such as Joseph Priestley, Antoine Lavoisier and Henry Cavendish made the first measurements of the composition of the atmosphere. In the late 19th and early 20th centuries, researchers shifted their interest towards trace constituents with very low concentrations. An important finding from this era was the discovery of ozone by Christian Friedrich Schönbein in 1840. In the 20th century atmospheric science moved from studying the composition of air to consider how the concentrations of trace gasses in the atmosphere have changed over time and the chemical processes which create and destroy compounds in the air.;Human
Within the atmospheric sciences, atmospheric physics is the application of physics to the study of the atmosphere. Atmospheric physicists attempt to model Earth's atmosphere and the atmospheres of the other planets using fluid flow equations, radiation budget, and energy transfer processes in the atmosphere (as well as how these tie into boundary systems such as the oceans). In order to model weather systems, atmospheric physicists employ elements of scattering theory, wave propagation models, cloud physics, statistical mechanics and spatial statistics which are highly mathematical and related to physics.;Human
While flame and electrothermal vaporizers are the most common atomization techniques, several other methods are available for specialized use. A glow-discharge device (GD) is a versatile source, as it can simultaneously introduce and atomize the sample. The glow discharge occurs in a low-pressure argon gas atmosphere between 1 and 10 torr. In this atmosphere is a pair of electrodes applying a DC voltage of 250 to 1000 V to break down the argon gas into positively charged ions and electrons.;Human
Atomic emission spectroscopy (AES) is a method of chemical analysis that uses the intensity of light emitted from a flame, plasma, arc, or spark at a particular wavelength to determine the quantity of an element in a sample. The wavelength of the atomic spectral line in the emission spectrum gives the identity of the element while the intensity of the emitted light is proportional to the number of atoms of the element. The sample may be excited by various methods.;Human
In 1911, Ernest Rutherford gave a model of the atom in which a central nucleus held most of the atom's mass and a positive charge which, in units of the electron's charge, was to be approximately equal to half of the atom's atomic weight, expressed in numbers of hydrogen atoms. This central charge would thus be approximately half the atomic weight (though it was almost 25% different from the atomic number of gold (Z = 79, A = 197), the single element from which Rutherford made his guess).;Human
Atomic physics is the field of physics that studies atoms as an isolated system of electrons and an atomic nucleus. Atomic physics typically refers to the study of atomic structure and the interaction between atoms. It is primarily concerned with the way in which electrons are arranged around the nucleus and the processes by which these arrangements change. This comprises ions, neutral atoms and, unless otherwise stated, it can be assumed that the term atom includes ions. The term atomic physics can be associated with nuclear power and nuclear weapons, due to the synonymous use of atomic and nuclear in standard English.;Human
The atomic radius of a chemical element is a measure of the size of its atom, usually the mean or typical distance from the center of the nucleus to the outermost isolated electron. Since the boundary is not a well-defined physical entity, there are various non-equivalent definitions of atomic radius. Five widely used definitions of atomic radius are covalent radius, Van der Waals radius, charge radius, ionic radius, and metallic radius. Typically, because of the difficulty to isolate atoms in order to measure their radii separately, the atomic radius is measured in a chemically bonded state  however, theoretical calculations are simpler when considering atoms in isolation.;Human
Atoms are the basic particles of the chemical elements and the fundamental building blocks of matter. An atom consists of a nucleus of protons and generally neutrons, surrounded by an electromagnetically bound swarm of electrons. The chemical elements are distinguished from each other by the number of protons that are in their atoms. For example, any atom that contains 11 protons is sodium, and any atom that contains 29 protons is copper. Atoms with the same number of protons but a different number of neutrons are called isotopes of the same element.;Human
British Aerospace ATP, airliner Airline transport pilot license ATP Flight School, US ATP (treaty), UN treaty that establishes standards for the international transport of perishable food Aitape Airport, Papua New Guinea, IATA code Anti-trespass panels, meant to deter pedestrians from walking on or adjacent to train tracks Automatic train protection, system installed in trains to prevent collisions through driver error Automatic Train Protection (United Kingdom), method of beacon based railway cab signalling Available-to-promise, responding to customer order enquiries Arbejdsmarkedets Tillægspension, a Danish pension Allmän tilläggspension, a Swedish pension Around-the-post, a term used in the game of pickleball Sniper Advanced Targeting Pod, created by Lockheed Martin...;Human
Audiology (from Latin audīre 'to hear'  and from Greek branch of learning -λογία, -logia) is a branch of science that studies hearing, balance, and related disorders. Audiologists treat those with hearing loss and proactively prevent related damage. By employing various testing strategies (e.g. behavioral hearing tests, otoacoustic emission measurements, and electrophysiologic tests), audiologists aim to determine whether someone has normal sensitivity to sounds. If hearing loss is identified, audiologists determine which portions of hearing (high, middle, or low frequencies) are affected, to what degree (severity of loss), and where the lesion causing the hearing loss is found (outer ear, middle ear, inner ear, auditory nerve and/or central nervous system).;Human
Input commonly combines head/gaze with touch, controllers, voice, or hand tracking  audio and haptics can reduce visual load. Human-factors studies report performance benefits but also workload and safety trade-offs depending on task and context. Key usability factors include stable registration, legible contrast under varied lighting, and low motion-to-photon latency. Visual design often uses depth cues (occlusion, shadows) to support spatial judgment  safety-critical uses emphasize glanceable prompts and minimal interaction. Augmented reality (AR) is largely synonymous with mixed reality (MR). There is also overlap in terminology with extended reality and computer-mediated reality.;Human
